,DATE,STATION,rain,temp
2180,2019/7/22,"PUERTO CASADO, PA",11.57464789,27.3
2181,2019/7/23,"PUERTO CASADO, PA",11.57464789,23.2
2182,2019/7/24,"PUERTO CASADO, PA",11.57464789,13.9
2183,2019/7/25,"PUERTO CASADO, PA",11.57464789,11.4
2184,2019/7/26,"PUERTO CASADO, PA",11.57464789,11.6
2185,2019/7/27,"PUERTO CASADO, PA",11.57464789,13.3
2186,2019/7/28,"PUERTO CASADO, PA",11.57464789,13.7
2187,2019/7/29,"PUERTO CASADO, PA",11.57464789,22.2
2188,2019/7/30,"PUERTO CASADO, PA",11.57464789,24.5
2189,2019/7/31,"PUERTO CASADO, PA",11.57464789,26.4
2190,2019/8/1,"PUERTO CASADO, PA",11.57464789,25.7
2191,2019/8/2,"PUERTO CASADO, PA",11.57464789,19.1
2192,2019/8/3,"PUERTO CASADO, PA",11.57464789,13.3
2193,2019/8/4,"PUERTO CASADO, PA",11.57464789,13.5
2194,2019/8/5,"PUERTO CASADO, PA",11.57464789,16.1
2195,2019/8/6,"PUERTO CASADO, PA",11.57464789,20.8
2196,2019/8/7,"PUERTO CASADO, PA",11.57464789,26.6
2197,2019/8/8,"PUERTO CASADO, PA",11.57464789,28.1
2198,2019/8/9,"PUERTO CASADO, PA",11.57464789,23.3
2199,2019/8/10,"PUERTO CASADO, PA",11.57464789,14.7
2200,2019/8/11,"PUERTO CASADO, PA",11.57464789,18.3
2201,2019/8/12,"PUERTO CASADO, PA",11.57464789,26.9
2202,2019/8/13,"PUERTO CASADO, PA",11.7,21.8
2203,2019/8/14,"PUERTO CASADO, PA",0,14.8
2204,2019/8/15,"PUERTO CASADO, PA",11.57464789,18.7
2205,2019/8/16,"PUERTO CASADO, PA",11.57464789,26.4
2206,2019/8/17,"PUERTO CASADO, PA",11.57464789,27.5
2207,2019/8/18,"PUERTO CASADO, PA",11.57464789,28.8
2208,2019/8/19,"PUERTO CASADO, PA",11.57464789,21.5
2209,2019/8/20,"PUERTO CASADO, PA",11.57464789,20.6
2210,2019/8/21,"PUERTO CASADO, PA",11.57464789,22.2
2211,2019/8/22,"PUERTO CASADO, PA",11.57464789,23.9
2212,2019/8/23,"PUERTO CASADO, PA",11.57464789,22.1
2213,2019/8/24,"PUERTO CASADO, PA",11.57464789,20.8
2214,2019/8/25,"PUERTO CASADO, PA",11.57464789,25.8
2215,2019/8/26,"PUERTO CASADO, PA",11.57464789,25.1
2216,2019/8/27,"PUERTO CASADO, PA",2,24.3
2217,2019/8/28,"PUERTO CASADO, PA",0,26.8
2218,2019/8/29,"PUERTO CASADO, PA",11.57464789,25.9
2219,2019/8/30,"PUERTO CASADO, PA",11.57464789,28.9
2220,2019/8/31,"PUERTO CASADO, PA",11.57464789,25.2
2221,2019/9/1,"PUERTO CASADO, PA",11.57464789,18.5
2222,2019/9/2,"PUERTO CASADO, PA",11.57464789,19.7
2223,2019/9/3,"PUERTO CASADO, PA",11.57464789,22.7
2224,2019/9/4,"PUERTO CASADO, PA",11.57464789,22.8
2225,2019/9/5,"PUERTO CASADO, PA",11.57464789,22.1
2226,2019/9/6,"PUERTO CASADO, PA",11.57464789,22.7
2227,2019/9/7,"PUERTO CASADO, PA",11.57464789,31.2
2228,2019/9/8,"PUERTO CASADO, PA",11.57464789,31.8
2229,2019/9/9,"PUERTO CASADO, PA",11.57464789,32.7
2230,2019/9/10,"PUERTO CASADO, PA",11.57464789,31.6
2231,2019/9/11,"PUERTO CASADO, PA",11.57464789,28.8
2232,2019/9/12,"PUERTO CASADO, PA",11.57464789,21.9
2233,2019/9/13,"PUERTO CASADO, PA",11.57464789,20.9
2234,2019/9/14,"PUERTO CASADO, PA",11.57464789,25.7
2235,2019/9/15,"PUERTO CASADO, PA",11.57464789,32.1
2236,2019/9/16,"PUERTO CASADO, PA",11.57464789,33.8
2237,2019/9/17,"PUERTO CASADO, PA",11.57464789,26.3
2238,2019/9/18,"PUERTO CASADO, PA",11.57464789,22.8
2239,2019/9/19,"PUERTO CASADO, PA",11.57464789,26.3
2240,2019/9/20,"PUERTO CASADO, PA",11.57464789,26.4
2241,2019/9/21,"PUERTO CASADO, PA",11.57464789,25.2
2242,2019/9/22,"PUERTO CASADO, PA",11.57464789,26.3
2243,2019/9/23,"PUERTO CASADO, PA",11.57464789,26.7
2244,2019/9/24,"PUERTO CASADO, PA",11.57464789,29.4
2245,2019/9/25,"PUERTO CASADO, PA",5.1,24.9
2246,2019/9/26,"PUERTO CASADO, PA",3,23.8
2247,2019/9/27,"PUERTO CASADO, PA",0,25.9
2248,2019/9/28,"PUERTO CASADO, PA",11.57464789,24.9
2249,2019/9/29,"PUERTO CASADO, PA",11.57464789,32.4
2250,2019/9/30,"PUERTO CASADO, PA",11.57464789,33.4
2251,2019/10/1,"PUERTO CASADO, PA",11.57464789,34.6
2252,2019/10/2,"PUERTO CASADO, PA",11.57464789,32.1
2253,2019/10/3,"PUERTO CASADO, PA",11.57464789,24.9
2254,2019/10/4,"PUERTO CASADO, PA",11.57464789,27.4
2255,2019/10/5,"PUERTO CASADO, PA",1,22.8
2256,2019/10/6,"PUERTO CASADO, PA",8.4,17.8
2257,2019/10/7,"PUERTO CASADO, PA",2,21.9
2258,2019/10/8,"PUERTO CASADO, PA",0,25.9
2259,2019/10/9,"PUERTO CASADO, PA",11.57464789,30.1
2260,2019/10/10,"PUERTO CASADO, PA",11.57464789,30.5
2261,2019/10/11,"PUERTO CASADO, PA",11.57464789,33
2262,2019/10/12,"PUERTO CASADO, PA",11.57464789,33.2
2263,2019/10/13,"PUERTO CASADO, PA",11.57464789,34.2
2264,2019/10/14,"PUERTO CASADO, PA",5.1,31.9
2265,2019/10/15,"PUERTO CASADO, PA",31,22
2266,2019/10/16,"PUERTO CASADO, PA",0,21.5
2267,2019/10/17,"PUERTO CASADO, PA",11.57464789,25.9
2268,2019/10/18,"PUERTO CASADO, PA",11.57464789,28.9
2269,2019/10/19,"PUERTO CASADO, PA",11.57464789,22.8
2270,2019/10/20,"PUERTO CASADO, PA",11.57464789,28.1
2271,2019/10/21,"PUERTO CASADO, PA",0.5,26.4
2272,2019/10/22,"PUERTO CASADO, PA",0,23.1
2273,2019/10/23,"PUERTO CASADO, PA",11.57464789,30.9
2274,2019/10/24,"PUERTO CASADO, PA",11.57464789,28.5
2275,2019/10/25,"PUERTO CASADO, PA",11.57464789,29.6
2276,2019/10/26,"PUERTO CASADO, PA",0.5,31.1
2277,2019/10/27,"PUERTO CASADO, PA",0,33.7
2278,2019/10/28,"PUERTO CASADO, PA",11.57464789,35.4
2279,2019/10/29,"PUERTO CASADO, PA",11.57464789,34.7
2280,2019/10/30,"PUERTO CASADO, PA",11.57464789,35.9
2281,2019/10/31,"PUERTO CASADO, PA",11.57464789,34.2
2282,2019/11/1,"PUERTO CASADO, PA",11.57464789,29.2
2283,2019/11/2,"PUERTO CASADO, PA",11.57464789,34.2
2284,2019/11/3,"PUERTO CASADO, PA",11.57464789,32.3
2285,2019/11/4,"PUERTO CASADO, PA",11.57464789,33.8
2286,2019/11/5,"PUERTO CASADO, PA",11.57464789,31.7
2287,2019/11/6,"PUERTO CASADO, PA",11.57464789,29.5
2288,2019/11/7,"PUERTO CASADO, PA",11.9,27.3
2289,2019/11/8,"PUERTO CASADO, PA",0,29.1
2290,2019/11/9,"PUERTO CASADO, PA",11.57464789,31.6
2291,2019/11/10,"PUERTO CASADO, PA",11.57464789,28.7
2292,2019/11/11,"PUERTO CASADO, PA",11.57464789,30.2
2293,2019/11/12,"PUERTO CASADO, PA",11.57464789,32.8
2294,2019/11/13,"PUERTO CASADO, PA",5.3,27.6
2295,2019/11/14,"PUERTO CASADO, PA",55.9,25.2
2296,2019/11/15,"PUERTO CASADO, PA",0,30.8
2297,2019/11/16,"PUERTO CASADO, PA",11.57464789,28.5
2298,2019/11/17,"PUERTO CASADO, PA",11.57464789,28.7
2299,2019/11/18,"PUERTO CASADO, PA",11.57464789,29.5
2300,2019/11/19,"PUERTO CASADO, PA",11.57464789,32.6
2301,2019/11/20,"PUERTO CASADO, PA",11.57464789,32.6
2302,2019/11/21,"PUERTO CASADO, PA",11.57464789,30.8
2303,2019/11/22,"PUERTO CASADO, PA",11.57464789,31.1
2304,2019/11/23,"PUERTO CASADO, PA",11.57464789,30.8
2305,2019/11/24,"PUERTO CASADO, PA",11.57464789,31.8
2306,2019/11/25,"PUERTO CASADO, PA",11.57464789,32.6
2307,2019/11/26,"PUERTO CASADO, PA",11.57464789,32.5
2308,2019/11/27,"PUERTO CASADO, PA",62.5,25.7
2309,2019/11/28,"PUERTO CASADO, PA",43.9,26
2310,2019/11/29,"PUERTO CASADO, PA",0,29.3
2311,2019/11/30,"PUERTO CASADO, PA",11.57464789,32.1
2312,2019/12/1,"PUERTO CASADO, PA",1,27.4
2313,2019/12/2,"PUERTO CASADO, PA",21.6,25.7
2314,2019/12/3,"PUERTO CASADO, PA",0,27.9
2315,2019/12/4,"PUERTO CASADO, PA",3,29.1
2316,2019/12/5,"PUERTO CASADO, PA",47,24.9
2317,2019/12/6,"PUERTO CASADO, PA",0,25.2
2318,2019/12/7,"PUERTO CASADO, PA",11.57464789,26.9
2319,2019/12/8,"PUERTO CASADO, PA",11.57464789,26.6
2320,2019/12/9,"PUERTO CASADO, PA",60.7,24.6
2321,2019/12/10,"PUERTO CASADO, PA",7.1,26.9
2322,2019/12/11,NA,11.57464789,25.67529728
2323,2019/12/12,NA,11.57464789,25.67529728
2324,2019/12/13,"PUERTO CASADO, PA",4.1,28.3
2325,2019/12/14,"PUERTO CASADO, PA",0,30.1
2326,2019/12/15,"PUERTO CASADO, PA",11.57464789,30.3
2327,2019/12/16,"PUERTO CASADO, PA",49,25.2
2328,2019/12/17,"PUERTO CASADO, PA",0,23.8
2329,2019/12/18,"PUERTO CASADO, PA",7.9,26.3
2330,2019/12/19,"PUERTO CASADO, PA",0,28.8
2331,2019/12/20,"PUERTO CASADO, PA",11.57464789,30.4
2332,2019/12/21,"PUERTO CASADO, PA",30.5,24.7
2333,2019/12/22,"PUERTO CASADO, PA",24.9,23.4
2334,2019/12/23,"PUERTO CASADO, PA",0,25.1
2335,2019/12/24,"PUERTO CASADO, PA",11.57464789,26.8
2336,2019/12/25,"PUERTO CASADO, PA",11.57464789,29.8
2337,2019/12/26,"PUERTO CASADO, PA",11.57464789,30.4
2338,2019/12/27,"PUERTO CASADO, PA",11.57464789,30.3
2339,2019/12/28,"PUERTO CASADO, PA",11.57464789,29.3
2340,2019/12/29,"PUERTO CASADO, PA",11.57464789,31.5
2341,2019/12/30,"PUERTO CASADO, PA",11.57464789,29.2
2342,2019/12/31,"PUERTO CASADO, PA",11.57464789,29.9
2343,2020/1/1,"PUERTO CASADO, PA",11.57464789,30.1
2344,2020/1/2,"PUERTO CASADO, PA",11.57464789,30.3
2345,2020/1/3,"PUERTO CASADO, PA",11.57464789,28.9
2346,2020/1/4,"PUERTO CASADO, PA",11.57464789,27.4
2347,2020/1/5,"PUERTO CASADO, PA",11.57464789,29.6
2348,2020/1/6,"PUERTO CASADO, PA",11.57464789,30.7
2349,2020/1/7,"PUERTO CASADO, PA",64.3,25.9
2350,2020/1/8,"PUERTO CASADO, PA",24.9,26.4
2351,2020/1/9,"PUERTO CASADO, PA",0,29.8
2352,2020/1/10,"PUERTO CASADO, PA",11.57464789,30.7
2353,2020/1/11,"PUERTO CASADO, PA",11.57464789,31.1
2354,2020/1/12,"PUERTO CASADO, PA",3,30.4
2355,2020/1/13,NA,11.57464789,25.67529728
2356,2020/1/14,"PUERTO CASADO, PA",6.1,29.3
2357,2020/1/15,"PUERTO CASADO, PA",0,31.2
2358,2020/1/16,"PUERTO CASADO, PA",11.57464789,31.7
2359,2020/1/17,"PUERTO CASADO, PA",11.57464789,30.3
2360,2020/1/18,"PUERTO CASADO, PA",11.57464789,29.4
2361,2020/1/19,"PUERTO CASADO, PA",11.57464789,31.3
2362,2020/1/20,"PUERTO CASADO, PA",11.57464789,32.5
2363,2020/1/21,"PUERTO CASADO, PA",11.57464789,32.3
2364,2020/1/22,"PUERTO CASADO, PA",7.1,29.2
2365,2020/1/23,"PUERTO CASADO, PA",1.8,25.2
2366,2020/1/24,NA,11.57464789,25.67529728
2367,2020/1/25,"PUERTO CASADO, PA",11.57464789,29.1
2368,2020/1/26,"PUERTO CASADO, PA",11.57464789,32
2369,2020/1/27,"PUERTO CASADO, PA",11.57464789,30.5
2370,2020/1/28,"PUERTO CASADO, PA",11.57464789,30.8
2371,2020/1/29,"PUERTO CASADO, PA",11.57464789,28.8
2372,2020/1/30,NA,11.57464789,25.67529728
2373,2020/1/31,"PUERTO CASADO, PA",8.9,25.7
2374,2020/2/1,"PUERTO CASADO, PA",0,25.2
2375,2020/2/2,"PUERTO CASADO, PA",4.6,29.6
2376,2020/2/3,NA,11.57464789,25.67529728
2377,2020/2/4,NA,11.57464789,25.67529728
2378,2020/2/5,"PUERTO CASADO, PA",11.57464789,30.1
2379,2020/2/6,"PUERTO CASADO, PA",11.57464789,29.8
2380,2020/2/7,"PUERTO CASADO, PA",11.57464789,29.2
2381,2020/2/8,"PUERTO CASADO, PA",35.1,26.4
2382,2020/2/9,"PUERTO CASADO, PA",0,29.2
2383,2020/2/10,NA,11.57464789,25.67529728
2384,2020/2/11,"PUERTO CASADO, PA",11.57464789,30.5
2385,2020/2/12,"PUERTO CASADO, PA",11.57464789,30.5
2386,2020/2/13,"PUERTO CASADO, PA",11.57464789,30.9
2387,2020/2/14,NA,11.57464789,25.67529728
2388,2020/2/15,"PUERTO CASADO, PA",11.57464789,33.3
2389,2020/2/16,"PUERTO CASADO, PA",11.57464789,31.4
2390,2020/2/17,"PUERTO CASADO, PA",11.57464789,31.9
2391,2020/2/18,"PUERTO CASADO, PA",11.57464789,31.7
2392,2020/2/19,"PUERTO CASADO, PA",11.57464789,31.2
2393,2020/2/20,"PUERTO CASADO, PA",3,26.6
2394,2020/2/21,"PUERTO CASADO, PA",4.1,27.4
2395,2020/2/22,"PUERTO CASADO, PA",0,25.4
2396,2020/2/23,"PUERTO CASADO, PA",11.57464789,24.6
2397,2020/2/24,"PUERTO CASADO, PA",11.57464789,24.1
2398,2020/2/25,"PUERTO CASADO, PA",11.57464789,30.3
2399,2020/2/26,"PUERTO CASADO, PA",9.4,27.3
2400,2020/2/27,"PUERTO CASADO, PA",0,27.1
2401,2020/2/28,"PUERTO CASADO, PA",11.57464789,26.8
2402,2020/2/29,"PUERTO CASADO, PA",11.57464789,28.1
2403,2020/3/1,"PUERTO CASADO, PA",11.57464789,28.3
2404,2020/3/2,"PUERTO CASADO, PA",11.57464789,29.7
2405,2020/3/3,"PUERTO CASADO, PA",11.57464789,28.6
2406,2020/3/4,"PUERTO CASADO, PA",11.57464789,28.8
2407,2020/3/5,"PUERTO CASADO, PA",11.57464789,29.7
2408,2020/3/6,"PUERTO CASADO, PA",11.57464789,28.7
2409,2020/3/7,"PUERTO CASADO, PA",11.57464789,29.4
2410,2020/3/8,"PUERTO CASADO, PA",11.57464789,30.6
2411,2020/3/9,"PUERTO CASADO, PA",11.57464789,29.7
2412,2020/3/10,"PUERTO CASADO, PA",11.57464789,33.6
2413,2020/3/11,"PUERTO CASADO, PA",11.57464789,32.1
2414,2020/3/12,"PUERTO CASADO, PA",11.57464789,33.4
2415,2020/3/13,"PUERTO CASADO, PA",11.57464789,32
2416,2020/3/14,"PUERTO CASADO, PA",11.57464789,34.1
2417,2020/3/15,"PUERTO CASADO, PA",11.57464789,33.1
2418,2020/3/16,"PUERTO CASADO, PA",11.57464789,29.3
2419,2020/3/17,"PUERTO CASADO, PA",11.57464789,28.3
2420,2020/3/18,"PUERTO CASADO, PA",11.57464789,30.4
2421,2020/3/19,"PUERTO CASADO, PA",45,28.2
2422,2020/3/20,"PUERTO CASADO, PA",5.1,26.7
2423,2020/3/21,"PUERTO CASADO, PA",0,27.4
2424,2020/3/22,"PUERTO CASADO, PA",11.57464789,24.8
2425,2020/3/23,"PUERTO CASADO, PA",11.57464789,29
2426,2020/3/24,"PUERTO CASADO, PA",11.57464789,27.8
2427,2020/3/25,"PUERTO CASADO, PA",11.57464789,26.8
2428,2020/3/26,"PUERTO CASADO, PA",11.57464789,31
2429,2020/3/27,"PUERTO CASADO, PA",11.57464789,30.4
2430,2020/3/28,"PUERTO CASADO, PA",23.9,26.8
2431,2020/3/29,"PUERTO CASADO, PA",0,29.3
2432,2020/3/30,"PUERTO CASADO, PA",11.57464789,29.4
2433,2020/3/31,"PUERTO CASADO, PA",11.57464789,30.2
2434,2020/4/1,"PUERTO CASADO, PA",11.57464789,29.9
2435,2020/4/2,"PUERTO CASADO, PA",11.57464789,30.1
2436,2020/4/3,"PUERTO CASADO, PA",11.57464789,25.6
2437,2020/4/4,"PUERTO CASADO, PA",11.57464789,21.9
2438,2020/4/5,NA,11.57464789,25.67529728
2439,2020/4/6,"PUERTO CASADO, PA",11.57464789,29.2
2440,2020/4/7,NA,11.57464789,25.67529728
2441,2020/4/8,NA,11.57464789,25.67529728
2442,2020/4/9,"PUERTO CASADO, PA",11.57464789,19.9
2443,2020/4/10,NA,11.57464789,25.67529728
2444,2020/4/11,NA,11.57464789,25.67529728
2445,2020/4/12,"PUERTO CASADO, PA",11.57464789,21.8
2446,2020/4/13,"PUERTO CASADO, PA",11.57464789,27.7
2447,2020/4/14,"PUERTO CASADO, PA",24.9,21.7
2448,2020/4/15,"PUERTO CASADO, PA",0,18.6
2449,2020/4/16,"PUERTO CASADO, PA",11.57464789,19.5
2450,2020/4/17,"PUERTO CASADO, PA",11.57464789,20.7
2451,2020/4/18,"PUERTO CASADO, PA",11.57464789,21.6
2452,2020/4/19,"PUERTO CASADO, PA",11.57464789,22.6
2453,2020/4/20,"PUERTO CASADO, PA",11.57464789,24.9
2454,2020/4/21,"PUERTO CASADO, PA",11.57464789,25.4
2455,2020/4/22,"PUERTO CASADO, PA",11.57464789,24.9
2456,2020/4/23,"PUERTO CASADO, PA",11.57464789,25.6
2457,2020/4/24,"PUERTO CASADO, PA",11.57464789,26
2458,2020/4/25,"PUERTO CASADO, PA",11.57464789,28.9
2459,2020/4/26,"PUERTO CASADO, PA",11.57464789,29.7
2460,2020/4/27,"PUERTO CASADO, PA",11.57464789,30.5
2461,2020/4/28,"PUERTO CASADO, PA",11.57464789,29.8
2462,2020/4/29,"PUERTO CASADO, PA",11.57464789,27.9
2463,2020/4/30,"PUERTO CASADO, PA",11.57464789,28.2
2464,2020/5/1,"PUERTO CASADO, PA",11.57464789,28.3
2465,2020/5/2,"PUERTO CASADO, PA",11.57464789,28.1
2466,2020/5/3,"PUERTO CASADO, PA",11.57464789,27.5
2467,2020/5/4,"PUERTO CASADO, PA",11.57464789,27.8
2468,2020/5/5,"PUERTO CASADO, PA",11.57464789,26.9
2469,2020/5/6,"PUERTO CASADO, PA",23.9,21.9
2470,2020/5/7,"PUERTO CASADO, PA",0,16.5
2471,2020/5/8,"PUERTO CASADO, PA",11.57464789,17.7
2472,2020/5/9,"PUERTO CASADO, PA",11.57464789,18.9
2473,2020/5/10,"PUERTO CASADO, PA",11.57464789,24.6
2474,2020/5/11,"PUERTO CASADO, PA",11.57464789,25.4
2475,2020/5/12,"PUERTO CASADO, PA",11.9,23.8
2476,2020/5/13,"PUERTO CASADO, PA",0,22.8
2477,2020/5/14,"PUERTO CASADO, PA",11.57464789,22.3
2478,2020/5/15,"PUERTO CASADO, PA",11.57464789,17.9
2479,2020/5/16,"PUERTO CASADO, PA",11.57464789,17.9
2480,2020/5/17,"PUERTO CASADO, PA",11.57464789,20.9
2481,2020/5/18,"PUERTO CASADO, PA",11.57464789,22.9
2482,2020/5/19,"PUERTO CASADO, PA",11.57464789,25.2
2483,2020/5/20,"PUERTO CASADO, PA",11.57464789,26.8
2484,2020/5/21,"PUERTO CASADO, PA",11.57464789,28.3
2485,2020/5/22,"PUERTO CASADO, PA",1.5,21.1
2486,2020/5/23,"PUERTO CASADO, PA",15,14.7
2487,2020/5/24,"PUERTO CASADO, PA",0,15.3
2488,2020/5/25,"PUERTO CASADO, PA",11.57464789,18.3
2489,2020/5/26,"PUERTO CASADO, PA",11.57464789,19.2
2490,2020/5/27,"PUERTO CASADO, PA",11.57464789,18.1
2491,2020/5/28,"PUERTO CASADO, PA",11.57464789,19.3
2492,2020/5/29,"PUERTO CASADO, PA",11.57464789,21.8
2493,2020/5/30,"PUERTO CASADO, PA",11.57464789,23.4
2494,2020/5/31,"PUERTO CASADO, PA",2.8,23.9
2495,2020/6/1,"PUERTO CASADO, PA",0,13.5
2496,2020/6/2,"PUERTO CASADO, PA",2,11.4
2497,2020/6/3,"PUERTO CASADO, PA",0,15.6
2498,2020/6/4,"PUERTO CASADO, PA",2.5,17.6
2499,2020/6/5,"PUERTO CASADO, PA",24.6,15.4
2500,2020/6/6,"PUERTO CASADO, PA",6.1,14.7
2501,2020/6/7,"PUERTO CASADO, PA",0,17.8
2502,2020/6/8,"PUERTO CASADO, PA",11.57464789,23.4
2503,2020/6/9,"PUERTO CASADO, PA",11.57464789,26.4
2504,2020/6/10,"PUERTO CASADO, PA",11.57464789,27.4
2505,2020/6/11,"PUERTO CASADO, PA",11.57464789,27.9
2506,2020/6/12,"PUERTO CASADO, PA",11.57464789,27.8
2507,2020/6/13,"PUERTO CASADO, PA",11.57464789,24
2508,2020/6/14,"PUERTO CASADO, PA",11.57464789,15.6
2509,2020/6/15,"PUERTO CASADO, PA",11.57464789,18.6
2510,2020/6/16,"PUERTO CASADO, PA",11.57464789,24.1
2511,2020/6/17,"PUERTO CASADO, PA",11.57464789,24.9
2512,2020/6/18,"PUERTO CASADO, PA",11.57464789,27
2513,2020/6/19,"PUERTO CASADO, PA",11.57464789,27.6
2514,2020/6/20,"PUERTO CASADO, PA",11.57464789,27.7
2515,2020/6/21,"PUERTO CASADO, PA",11.57464789,26.7
2516,2020/6/22,"PUERTO CASADO, PA",11.57464789,26.6
2517,2020/6/23,"PUERTO CASADO, PA",11.57464789,26.7
2518,2020/6/24,"PUERTO CASADO, PA",11.57464789,27.1
2519,2020/6/25,"PUERTO CASADO, PA",11.57464789,24.5
2520,2020/6/26,"PUERTO CASADO, PA",11.57464789,14
2521,2020/6/27,"PUERTO CASADO, PA",37.1,13.9
2522,2020/6/28,"PUERTO CASADO, PA",0,15.7
2523,2020/6/29,"PUERTO CASADO, PA",11.57464789,22.2
2524,2020/6/30,"PUERTO CASADO, PA",11.57464789,24
2525,2020/7/1,"PUERTO CASADO, PA",11.57464789,16.8
2526,2020/7/2,"PUERTO CASADO, PA",11.57464789,14.8
2527,2020/7/3,"PUERTO CASADO, PA",11.57464789,14.6
2528,2020/7/4,"PUERTO CASADO, PA",11.57464789,21.2
2529,2020/7/5,"PUERTO CASADO, PA",11.57464789,25.1
2530,2020/7/6,"PUERTO CASADO, PA",11.57464789,23.5
2531,2020/7/7,"PUERTO CASADO, PA",11.57464789,19.8
2532,2020/7/8,"PUERTO CASADO, PA",9.9,13.2
2533,2020/7/9,"PUERTO CASADO, PA",0,14.6
2534,2020/7/10,"PUERTO CASADO, PA",11.57464789,17.8
2535,2020/7/11,"PUERTO CASADO, PA",11.57464789,23.6
2536,2020/7/12,"PUERTO CASADO, PA",11.57464789,25.6
2537,2020/7/13,"PUERTO CASADO, PA",11.57464789,25.4
2538,2020/7/14,"PUERTO CASADO, PA",11.57464789,21.9
2539,2020/7/15,"PUERTO CASADO, PA",11.57464789,20.9
2540,2020/7/16,NA,11.57464789,25.67529728
2541,2020/7/17,NA,11.57464789,25.67529728
2542,2020/7/18,"PUERTO CASADO, PA",11.57464789,26.4
2543,2020/7/19,"PUERTO CASADO, PA",11.57464789,26.8
2544,2020/7/20,"PUERTO CASADO, PA",11.57464789,26.8
2545,2020/7/21,"PUERTO CASADO, PA",11.57464789,26.8
2546,2020/7/22,"PUERTO CASADO, PA",11.57464789,26.8
2547,2020/7/23,"PUERTO CASADO, PA",11.57464789,25.1
2548,2020/7/24,"PUERTO CASADO, PA",11.57464789,21.7
2549,2020/7/25,"PUERTO CASADO, PA",11.57464789,13.5
2550,2020/7/26,"PUERTO CASADO, PA",11.57464789,15.2
2551,2020/7/27,"PUERTO CASADO, PA",11.57464789,22.3
2552,2020/7/28,"PUERTO CASADO, PA",11.57464789,23.1
2553,2020/7/29,"PUERTO CASADO, PA",11.57464789,15.1
2554,2020/7/30,"PUERTO CASADO, PA",11.57464789,15.1
2555,2020/7/31,"PUERTO CASADO, PA",11.57464789,21.1
2556,2020/8/1,"PUERTO CASADO, PA",11.57464789,26.6
2557,2020/8/2,"PUERTO CASADO, PA",11.57464789,27.6
2558,2020/8/3,"PUERTO CASADO, PA",11.57464789,27.4
2559,2020/8/4,"PUERTO CASADO, PA",11.57464789,27.1
2560,2020/8/5,"PUERTO CASADO, PA",11.57464789,27.1
2561,2020/8/6,"PUERTO CASADO, PA",11.57464789,26.2
2562,2020/8/7,"PUERTO CASADO, PA",11.57464789,26.4
2563,2020/8/8,"PUERTO CASADO, PA",11.57464789,25.1
2564,2020/8/9,"PUERTO CASADO, PA",11.57464789,25.9
2565,2020/8/10,"PUERTO CASADO, PA",11.57464789,27.7
2566,2020/8/11,"PUERTO CASADO, PA",11.57464789,26.5
2567,2020/8/12,"PUERTO CASADO, PA",11.57464789,19.7
2568,2020/8/13,"PUERTO CASADO, PA",11.57464789,16.9
2569,2020/8/14,"PUERTO CASADO, PA",11.57464789,22.8
2570,2020/8/15,"PUERTO CASADO, PA",11.57464789,25.9
2571,2020/8/16,"PUERTO CASADO, PA",11.57464789,20.1
2572,2020/8/17,"PUERTO CASADO, PA",0.5,21.2
2573,2020/8/18,"PUERTO CASADO, PA",1,21.1
2574,2020/8/19,"PUERTO CASADO, PA",46.2,19.4
2575,2020/8/20,"PUERTO CASADO, PA",0,12.5
2576,2020/8/21,"PUERTO CASADO, PA",11.57464789,11.1
2577,2020/8/22,"PUERTO CASADO, PA",11.57464789,12.1
2578,2020/8/23,"PUERTO CASADO, PA",11.57464789,19.2
2579,2020/8/24,"PUERTO CASADO, PA",11.57464789,24.2
2580,2020/8/25,"PUERTO CASADO, PA",11.57464789,28.1
2581,2020/8/26,"PUERTO CASADO, PA",11.57464789,28.9
2582,2020/8/27,"PUERTO CASADO, PA",11.57464789,30.2
2583,2020/8/28,"PUERTO CASADO, PA",11.57464789,30
2584,2020/8/29,"PUERTO CASADO, PA",11.57464789,29.7
2585,2020/8/30,"PUERTO CASADO, PA",11.57464789,27.5
2586,2020/8/31,"PUERTO CASADO, PA",11.57464789,22.3
2587,2020/9/1,"PUERTO CASADO, PA",11.57464789,20.6
2588,2020/9/2,"PUERTO CASADO, PA",11.57464789,19.6
2589,2020/9/3,"PUERTO CASADO, PA",11.57464789,21.2
2590,2020/9/4,"PUERTO CASADO, PA",11.57464789,22.5
2591,2020/9/5,"PUERTO CASADO, PA",11.57464789,26.6
2592,2020/9/6,"PUERTO CASADO, PA",11.57464789,29.3
2593,2020/9/7,"PUERTO CASADO, PA",11.57464789,24.4
2594,2020/9/8,"PUERTO CASADO, PA",11.57464789,21.2
2595,2020/9/9,"PUERTO CASADO, PA",11.57464789,25.7
2596,2020/9/10,"PUERTO CASADO, PA",11.57464789,29.8
2597,2020/9/11,"PUERTO CASADO, PA",11.57464789,29.8
2598,2020/9/12,"PUERTO CASADO, PA",11.57464789,30.1
2599,2020/9/13,"PUERTO CASADO, PA",11.57464789,29.1
2600,2020/9/14,"PUERTO CASADO, PA",11.57464789,27.1
2601,2020/9/15,"PUERTO CASADO, PA",11.57464789,21.2
2602,2020/9/16,"PUERTO CASADO, PA",11.57464789,25.2
2603,2020/9/17,"PUERTO CASADO, PA",11.57464789,23.3
